Entity,Code,Year,Fossil Fuels (% sub energy)
Morocco,MAR,1974,90.984
Morocco,MAR,1975,93.269
Morocco,MAR,1976,93.902
Morocco,MAR,1977,92.557
Morocco,MAR,1978,92.727
Morocco,MAR,1979,92.715
Morocco,MAR,1980,93.045
Morocco,MAR,1981,95.16
Morocco,MAR,1982,97.38
Morocco,MAR,1983,97.855
Morocco,MAR,1984,98.39
Morocco,MAR,1985,97.93
Morocco,MAR,1986,97.351
Morocco,MAR,1987,96.699
Morocco,MAR,1988,96.454
Morocco,MAR,1989,96.015
Morocco,MAR,1990,95.894
Morocco,MAR,1991,95.926
Morocco,MAR,1992,97.139
Morocco,MAR,1993,98.7
Morocco,MAR,1994,97.763
Morocco,MAR,1995,98.342
Morocco,MAR,1996,94.908
Morocco,MAR,1997,94.786
Morocco,MAR,1998,95.666
Morocco,MAR,1999,98.064
Morocco,MAR,2000,98.149
Morocco,MAR,2001,97.674
Morocco,MAR,2002,97.813
Morocco,MAR,2003,96.557
Morocco,MAR,2004,96.73
Morocco,MAR,2005,98.042
Morocco,MAR,2006,98.102
Morocco,MAR,2007,98.071
Morocco,MAR,2008,98.214
Morocco,MAR,2009,95.559
Morocco,MAR,2010,94.447
Morocco,MAR,2011,96.568
Morocco,MAR,2012,97.068
Morocco,MAR,2013,95.182
Morocco,MAR,2014,95.798
Morocco,MAR,2015,94.914
Morocco,MAR,2016,94.718
Morocco,MAR,2017,95.01
Morocco,MAR,2018,93.285
Morocco,MAR,2019,92.869
Morocco,MAR,2020,91.788
Netherlands,NLD,1965,100
Netherlands,NLD,1966,100
Netherlands,NLD,1967,100
Netherlands,NLD,1968,99.985
Netherlands,NLD,1969,99.85
Netherlands,NLD,1970,99.845
Netherlands,NLD,1971,99.838
Netherlands,NLD,1972,99.888
Netherlands,NLD,1973,99.642
Netherlands,NLD,1974,98.884
Netherlands,NLD,1975,98.602
Netherlands,NLD,1976,98.531
Netherlands,NLD,1977,98.556
Netherlands,NLD,1978,98.37
Netherlands,NLD,1979,98.625
Netherlands,NLD,1980,98.335
Netherlands,NLD,1981,98.406
Netherlands,NLD,1982,98.487
Netherlands,NLD,1983,98.618
Netherlands,NLD,1984,98.701
Netherlands,NLD,1985,98.533
Netherlands,NLD,1986,98.464
Netherlands,NLD,1987,98.656
Netherlands,NLD,1988,98.577
Netherlands,NLD,1989,98.442
Netherlands,NLD,1990,98.684
Netherlands,NLD,1991,98.721
Netherlands,NLD,1992,98.573
Netherlands,NLD,1993,98.509
Netherlands,NLD,1994,98.444
Netherlands,NLD,1995,98.449
Netherlands,NLD,1996,98.361
Netherlands,NLD,1997,98.764
Netherlands,NLD,1998,98.299
Netherlands,NLD,1999,98.221
Netherlands,NLD,2000,98.091
Netherlands,NLD,2001,98.074
Netherlands,NLD,2002,97.928
Netherlands,NLD,2003,97.931
Netherlands,NLD,2004,97.722
Netherlands,NLD,2005,97.22
Netherlands,NLD,2006,97.118
Netherlands,NLD,2007,96.817
Netherlands,NLD,2008,96.394
Netherlands,NLD,2009,95.916
Netherlands,NLD,2010,96.287
Netherlands,NLD,2011,95.656
Netherlands,NLD,2012,95.564
Netherlands,NLD,2013,95.78
Netherlands,NLD,2014,95.374
Netherlands,NLD,2015,94.899
Netherlands,NLD,2016,94.794
Netherlands,NLD,2017,94.148
Netherlands,NLD,2018,93.644
Netherlands,NLD,2019,92.352
Netherlands,NLD,2020,89.268
New Zealand,NZL,1965,62.115
New Zealand,NZL,1966,61.833
New Zealand,NZL,1967,61.553
New Zealand,NZL,1968,60.235
New Zealand,NZL,1969,61.244
New Zealand,NZL,1970,62.564
New Zealand,NZL,1971,59.803
New Zealand,NZL,1972,60.241
New Zealand,NZL,1973,62.239
New Zealand,NZL,1974,61.047
New Zealand,NZL,1975,58.188
New Zealand,NZL,1976,62.214
New Zealand,NZL,1977,64.711
New Zealand,NZL,1978,62.131
New Zealand,NZL,1979,56.801
New Zealand,NZL,1980,54.827
New Zealand,NZL,1981,54.357
New Zealand,NZL,1982,58.624
New Zealand,NZL,1983,57.234
New Zealand,NZL,1984,57.965
New Zealand,NZL,1985,60.007
New Zealand,NZL,1986,58.699
New Zealand,NZL,1987,59.365
New Zealand,NZL,1988,59.524
New Zealand,NZL,1989,54.723
New Zealand,NZL,1990,60.353
New Zealand,NZL,1991,61.319
New Zealand,NZL,1992,64.211
New Zealand,NZL,1993,61.475
New Zealand,NZL,1994,60.518
New Zealand,NZL,1995,59.671
New Zealand,NZL,1996,62.189
New Zealand,NZL,1997,66.074
New Zealand,NZL,1998,62.867
New Zealand,NZL,1999,65.946
New Zealand,NZL,2000,65.23
New Zealand,NZL,2001,68.778
New Zealand,NZL,2002,66.389
New Zealand,NZL,2003,67.131
New Zealand,NZL,2004,63.766
New Zealand,NZL,2005,66.823
New Zealand,NZL,2006,66.701
New Zealand,NZL,2007,66.103
New Zealand,NZL,2008,67.058
New Zealand,NZL,2009,63.604
New Zealand,NZL,2010,62.666
New Zealand,NZL,2011,61.934
New Zealand,NZL,2012,64.624
New Zealand,NZL,2013,64.632
New Zealand,NZL,2014,64.026
New Zealand,NZL,2015,63.548
New Zealand,NZL,2016,62.618
New Zealand,NZL,2017,64.642
New Zealand,NZL,2018,63.488
New Zealand,NZL,2019,64.945
New Zealand,NZL,2020,62.67
Non-OECD,,1965,95.389
Non-OECD,,1966,95.259
Non-OECD,,1967,95.369
Non-OECD,,1968,94.952
Non-OECD,,1969,94.815
Non-OECD,,1970,94.694
Non-OECD,,1971,94.768
Non-OECD,,1972,94.726
Non-OECD,,1973,94.735
Non-OECD,,1974,94.366
Non-OECD,,1975,94.344
Non-OECD,,1976,94.126
Non-OECD,,1977,93.874
Non-OECD,,1978,93.597
Non-OECD,,1979,93.411
Non-OECD,,1980,92.973
Non-OECD,,1981,92.753
Non-OECD,,1982,92.776
Non-OECD,,1983,92.559
Non-OECD,,1984,91.983
Non-OECD,,1985,91.675
Non-OECD,,1986,91.739
Non-OECD,,1987,91.635
Non-OECD,,1988,91.35
Non-OECD,,1989,91.436
Non-OECD,,1990,91.428
Non-OECD,,1991,91.209
Non-OECD,,1992,91.178
Non-OECD,,1993,90.762
Non-OECD,,1994,90.481
Non-OECD,,1995,90.253
Non-OECD,,1996,90.267
Non-OECD,,1997,90.171
Non-OECD,,1998,89.953
Non-OECD,,1999,89.995
Non-OECD,,2000,89.903
Non-OECD,,2001,90.004
Non-OECD,,2002,90.145
Non-OECD,,2003,90.592
Non-OECD,,2004,90.529
Non-OECD,,2005,90.722
Non-OECD,,2006,90.802
Non-OECD,,2007,90.872
Non-OECD,,2008,90.556
Non-OECD,,2009,90.583
Non-OECD,,2010,90.379
Non-OECD,,2011,90.61
Non-OECD,,2012,90.282
Non-OECD,,2013,89.912
Non-OECD,,2014,89.464
Non-OECD,,2015,89.241
Non-OECD,,2016,88.72
Non-OECD,,2017,88.315
Non-OECD,,2018,87.851
Non-OECD,,2019,87.257
Non-OECD,,2020,86.45
North Macedonia,MKD,1990,95.388
North Macedonia,MKD,1991,91.959
North Macedonia,MKD,1992,92.17
North Macedonia,MKD,1993,95.196
North Macedonia,MKD,1994,93.182
North Macedonia,MKD,1995,92.195
North Macedonia,MKD,1996,92.873
North Macedonia,MKD,1997,91.625
North Macedonia,MKD,1998,91.081
North Macedonia,MKD,1999,88.038
North Macedonia,MKD,2000,89.392
North Macedonia,MKD,2001,94.025
North Macedonia,MKD,2002,92.647
North Macedonia,MKD,2003,88.204
North Macedonia,MKD,2004,87.19
North Macedonia,MKD,2005,87.57
North Macedonia,MKD,2006,86.556
North Macedonia,MKD,2007,91.788
North Macedonia,MKD,2008,92.934
North Macedonia,MKD,2009,89.197
North Macedonia,MKD,2010,81.053
North Macedonia,MKD,2011,88.918
North Macedonia,MKD,2012,91.373
North Macedonia,MKD,2013,86.306
North Macedonia,MKD,2014,88.142
North Macedonia,MKD,2015,82.376
North Macedonia,MKD,2016,82.809
North Macedonia,MKD,2017,88.897
North Macedonia,MKD,2018,83.184
North Macedonia,MKD,2019,89.191
North Macedonia,MKD,2020,87.138
Norway,NOR,1965,33.498
Norway,NOR,1966,36.029
Norway,NOR,1967,34.813
Norway,NOR,1968,34.257
Norway,NOR,1969,37.574
Norway,NOR,1970,39.98
Norway,NOR,1971,37.487
Norway,NOR,1972,37.152
Norway,NOR,1973,35.842
Norway,NOR,1974,33.054
Norway,NOR,1975,33.402
Norway,NOR,1976,34.056
Norway,NOR,1977,37.18
Norway,NOR,1978,37.271
Norway,NOR,1979,35.555
Norway,NOR,1980,36.178
Norway,NOR,1981,32.764
Norway,NOR,1982,32.188
Norway,NOR,1983,29.398
Norway,NOR,1984,30.164
Norway,NOR,1985,31.811
Norway,NOR,1986,34.42
Norway,NOR,1987,32.935
Norway,NOR,1988,31.35
Norway,NOR,1989,29.851
Norway,NOR,1990,28.82
Norway,NOR,1991,29.856
Norway,NOR,1992,29.419
Norway,NOR,1993,30.125
Norway,NOR,1994,32.325
Norway,NOR,1995,30.501
Norway,NOR,1996,35.409
Norway,NOR,1997,35.1
Norway,NOR,1998,34.178
Norway,NOR,1999,32.625
Norway,NOR,2000,28.872
Norway,NOR,2001,33.806
Norway,NOR,2002,32.04
Norway,NOR,2003,37.647
Norway,NOR,2004,37.218
Norway,NOR,2005,31.606
Norway,NOR,2006,34.672
Norway,NOR,2007,32.054
Norway,NOR,2008,31.276
Norway,NOR,2009,33.379
Norway,NOR,2010,35.686
Norway,NOR,2011,34.843
Norway,NOR,2012,30.927
Norway,NOR,2013,33.59
Norway,NOR,2014,32.197
Norway,NOR,2015,32.35
Norway,NOR,2016,30.774
Norway,NOR,2017,30.935
Norway,NOR,2018,31.799
Norway,NOR,2019,33.143
Norway,NOR,2020,29.34
OECD,,1965,93.068
OECD,,1966,92.943
OECD,,1967,92.988
OECD,,1968,93.157
OECD,,1969,93.232
OECD,,1970,93.301
OECD,,1971,93.024
OECD,,1972,92.851
OECD,,1973,92.929
OECD,,1974,91.931
OECD,,1975,91.166
OECD,,1976,91.51
OECD,,1977,91.094
OECD,,1978,90.477
OECD,,1979,90.384
OECD,,1980,89.895
OECD,,1981,88.928
OECD,,1982,88.04
OECD,,1983,87.143
OECD,,1984,86.649
OECD,,1985,85.778
OECD,,1986,85.313
OECD,,1987,85.11
OECD,,1988,84.885
OECD,,1989,84.93
OECD,,1990,84.412
OECD,,1991,83.962
OECD,,1992,84.03
OECD,,1993,83.501
OECD,,1994,83.706
OECD,,1995,83.289
OECD,,1996,83.406
OECD,,1997,83.503
OECD,,1998,83.438
OECD,,1999,83.241
OECD,,2000,83.33
OECD,,2001,83.461
OECD,,2002,83.39
OECD,,2003,83.974
OECD,,2004,83.615
OECD,,2005,83.561
OECD,,2006,83.291
OECD,,2007,83.613
OECD,,2008,83.036
OECD,,2009,82.179
OECD,,2010,82.162
OECD,,2011,82.029
OECD,,2012,82.275
OECD,,2013,81.962
OECD,,2014,81.558
OECD,,2015,81.266
OECD,,2016,80.968
OECD,,2017,80.71
OECD,,2018,80.512
OECD,,2019,79.862
OECD,,2020,77.961
Oman,OMN,1965,100
Oman,OMN,1966,100
Oman,OMN,1967,100
Oman,OMN,1968,100
Oman,OMN,1969,100
Oman,OMN,1970,100
Oman,OMN,1971,100
Oman,OMN,1972,100
Oman,OMN,1973,100
Oman,OMN,1974,100
Oman,OMN,1975,100
Oman,OMN,1976,100
Oman,OMN,1977,100
Oman,OMN,1978,100
Oman,OMN,1979,100
Oman,OMN,1980,100
Oman,OMN,1981,100
Oman,OMN,1982,100
Oman,OMN,1983,100
Oman,OMN,1984,100
Oman,OMN,1985,100
Oman,OMN,1986,100
Oman,OMN,1987,100
Oman,OMN,1988,100
Oman,OMN,1989,100
Oman,OMN,1990,100
Oman,OMN,1991,100
Oman,OMN,1992,100
Oman,OMN,1993,100
Oman,OMN,1994,100
Oman,OMN,1995,100
Oman,OMN,1996,100
Oman,OMN,1997,100
Oman,OMN,1998,100
Oman,OMN,1999,100
Oman,OMN,2000,100
Oman,OMN,2001,100
Oman,OMN,2002,100
Oman,OMN,2003,100
Oman,OMN,2004,100
Oman,OMN,2005,100
Oman,OMN,2006,100
Oman,OMN,2007,100
Oman,OMN,2008,100
Oman,OMN,2009,100
Oman,OMN,2010,100
Oman,OMN,2011,100
Oman,OMN,2012,100
Oman,OMN,2013,99.999
Oman,OMN,2014,99.999
Oman,OMN,2015,99.997
Oman,OMN,2016,99.997
Oman,OMN,2017,99.989
Oman,OMN,2018,99.99
Oman,OMN,2019,99.989
Oman,OMN,2020,99.866
Pakistan,PAK,1965,92.544
Pakistan,PAK,1966,92.6
Pakistan,PAK,1967,92.076
Pakistan,PAK,1968,91.608
Pakistan,PAK,1969,91.186
Pakistan,PAK,1970,92.078
Pakistan,PAK,1971,89.214
Pakistan,PAK,1972,86.646
Pakistan,PAK,1973,86.301
Pakistan,PAK,1974,86.715
Pakistan,PAK,1975,85.819
Pakistan,PAK,1976,85.199
Pakistan,PAK,1977,84.416
Pakistan,PAK,1978,82.429
Pakistan,PAK,1979,82.834
Pakistan,PAK,1980,83.736
Pakistan,PAK,1981,84.065
Pakistan,PAK,1982,83.716
Pakistan,PAK,1983,82.285
Pakistan,PAK,1984,82.589
Pakistan,PAK,1985,82.735
Pakistan,PAK,1986,84.254
Pakistan,PAK,1987,81.933
Pakistan,PAK,1988,82.303
Pakistan,PAK,1989,83.126
Pakistan,PAK,1990,83.921
Pakistan,PAK,1991,83.785
Pakistan,PAK,1992,83.076
Pakistan,PAK,1993,83.334
Pakistan,PAK,1994,84.064
Pakistan,PAK,1995,84.103
Pakistan,PAK,1996,83.881
Pakistan,PAK,1997,87.488
Pakistan,PAK,1998,84.859
Pakistan,PAK,1999,87.24
Pakistan,PAK,2000,88.759
Pakistan,PAK,2001,88.066
Pakistan,PAK,2002,87.486
Pakistan,PAK,2003,86.468
Pakistan,PAK,2004,86.974
Pakistan,PAK,2005,86.041
Pakistan,PAK,2006,87.035
Pakistan,PAK,2007,87.436
Pakistan,PAK,2008,89.383
Pakistan,PAK,2009,88.793
Pakistan,PAK,2010,88.528
Pakistan,PAK,2011,87.812
Pakistan,PAK,2012,94.912
Pakistan,PAK,2013,87.633
Pakistan,PAK,2014,87.578
Pakistan,PAK,2015,88.089
Pakistan,PAK,2016,87.997
Pakistan,PAK,2017,88.658
Pakistan,PAK,2018,88.649
Pakistan,PAK,2019,87.097
Pakistan,PAK,2020,86.022
Peru,PER,1965,86.984
Peru,PER,1966,88.48
Peru,PER,1967,87.315
Peru,PER,1968,86.63
Peru,PER,1969,85.548
Peru,PER,1970,86.62
Peru,PER,1971,83.657
Peru,PER,1972,81.15
Peru,PER,1973,82.403
Peru,PER,1974,83.349
Peru,PER,1975,83.09
Peru,PER,1976,82.469
Peru,PER,1977,81.913
Peru,PER,1978,81.414
Peru,PER,1979,80.859
Peru,PER,1980,81.488
Peru,PER,1981,79.94
Peru,PER,1982,78.741
Peru,PER,1983,76.779
Peru,PER,1984,76.389
Peru,PER,1985,74.287
Peru,PER,1986,74.307
Peru,PER,1987,74.217
Peru,PER,1988,74.675
Peru,PER,1989,72.177
Peru,PER,1990,71.997
Peru,PER,1991,69.027
Peru,PER,1992,73.199
Peru,PER,1993,70.145
Peru,PER,1994,70.358
Peru,PER,1995,72.372
Peru,PER,1996,72.503
Peru,PER,1997,72.927
Peru,PER,1998,71.879
Peru,PER,1999,71.208
Peru,PER,2000,68.877
